Date,Open,High,Low,Close,SMAVG5,SMAVG10,SMAVG15,Volume,VolumeSMAVG5
13/11/2015 15:00,22320,22339,22297,22320,22317,22316,22325,2522,3602
13/11/2015 14:45,22307,22333,22280,22321,22307,22320,22330,3144,4068
13/11/2015 14:30,22344,22353,22290,22306,22304,22321,22337,3901,4259
13/11/2015 14:15,22296,22354,22285,22343,22304,22327,22346,3770,4661
13/11/2015 14:00,22270,22327,22260,22296,22306,22327,22350,4671,4626
13/11/2015 13:45,22303,22308,22257,22270,22315,22329,22356,4853,3994
13/11/2015 13:30,22309,22338,22286,22303,22333,22341,22373,4102,3572
13/11/2015 13:15,22356,22356,22278,22307,22339,22354,22413,5910,3492
13/11/2015 13:00,22338,22373,22326,22355,22350,22367,22451,3592,3093
13/11/2015 11:45,22360,22360,22335,22341,22347,22371,22488,1515,3367
13/11/2015 11:30,22328,22371,22322,22361,22342,22377,22523,2741,4609
13/11/2015 11:15,22366,22370,22315,22330,22349,22393,22553,3703,5217
13/11/2015 11:00,22337,22381,22327,22365,22369,22450,22583,3913,5577
13/11/2015 10:45,22315,22365,22311,22338,22383,22502,22612,4964,6260
13/11/2015 10:30,22393,22393,22300,22316,22395,22558,22631,7723,7064
13/11/2015 10:15,22432,22433,22369,22394,22412,22613,22651,5784,7677
13/11/2015 10:00,22438,22471,22417,22431,22437,22656,22663,5501,6628
13/11/2015 9:45,22400,22458,22400,22437,22532,22690,22673,7328,6607
13/11/2015 9:30,22399,22449,22377,22399,22621,22726,22679,8984,6489
13/11/2015 9:15,22516,22523,22308,22398,22720,22749,22689,10786,6415
13/11/2015 9:00,22523,22524,22511,22519,22815,22770,22698,542,5505
12/11/2015 16:00,22883,22934,22870,22905,22874,22776,22699,5393,6527
12/11/2015 15:45,22896,22933,22875,22883,22849,22743,22674,6741,6671
12/11/2015 15:30,22870,22988,22862,22896,22832,22709,22654,8612,7530
12/11/2015 15:15,22818,22898,22800,22870,22777,22673,22630,6237,6408
12/11/2015 15:00,22780,22840,22731,22818,22726,22639,22603,5650,6368
12/11/2015 14:45,22798,22835,22757,22779,22678,22612,22582,6116,5865
12/11/2015 14:30,22624,22853,22615,22797,22637,22587,22562,11034,5491
12/11/2015 14:15,22615,22634,22604,22623,22585,22565,22545,3005,3788
12/11/2015 14:00,22578,22641,22570,22613,22569,22556,22536,6034,3831
12/11/2015 13:45,22575,22588,22555,22578,22553,22542,22525,3136,2930
12/11/2015 13:30,22537,22585,22525,22576,22546,22534,22507,4246,2945
12/11/2015 13:15,22543,22551,22519,22536,22536,22525,22493,2518,3048
12/11/2015 13:00,22532,22555,22505,22542,22544,22525,22477,3220,3733
12/11/2015 11:45,22543,22559,22526,22532,22543,22520,22460,1532,4306
12/11/2015 11:30,22524,22555,22498,22543,22531,22510,22444,3208,5104
12/11/2015 11:15,22579,22586,22508,22525,22523,22488,22428,4761,5400
12/11/2015 11:00,22532,22597,22520,22580,22513,22471,22416,5946,5707
12/11/2015 10:45,22476,22556,22476,22533,22506,22443,22400,6083,5899
12/11/2015 10:30,22498,22499,22443,22476,22497,22419,22387,5522,6408
12/11/2015 10:15,22480,22521,22478,22499,22489,22400,22376,4687,6622
12/11/2015 10:00,22541,22542,22449,22479,22453,22381,22361,6296,5717
12/11/2015 9:45,22487,22567,22475,22541,22429,22367,22350,6909,5009
12/11/2015 9:30,22440,22544,22424,22488,22380,22347,22339,8627,4313
12/11/2015 9:15,22317,22469,22309,22440,22341,22332,22329,6593,3260
12/11/2015 9:00,22301,22319,22301,22319,22311,22319,22322,162,2708
11/11/2015 16:00,22296,22360,22292,22359,22309,22315,22323,2756,3277
11/11/2015 15:45,22292,22318,22282,22296,22305,22311,22324,3427,3296
11/11/2015 15:30,22289,22296,22251,22291,22313,22318,22330,3364,3520
11/11/2015 15:15,22311,22317,22274,22289,22322,22323,22335,3832,3746
11/11/2015 15:00,22339,22356,22307,22311,22327,22327,22338,3008,3632
11/11/2015 14:45,22337,22363,22325,22338,22321,22330,22340,2847,4151
11/11/2015 14:30,22337,22375,22332,22338,22316,22334,22339,4548,4679
11/11/2015 14:15,22312,22349,22302,22335,22322,22339,22338,4495,4511
11/11/2015 14:00,22284,22315,22273,22313,22323,22341,22340,3260,4258
11/11/2015 13:45,22311,22324,22255,22283,22328,22344,22340,5607,3941
11/11/2015 13:30,22370,22372,22290,22311,22339,22349,22340,5484,3563
11/11/2015 13:15,22341,22380,22339,22368,22351,22351,22345,3711,3404
11/11/2015 13:00,22335,22363,22317,22340,22356,22346,22342,3227,3640
11/11/2015 11:45,22340,22351,22323,22336,22359,22348,22337,1677,3748
11/11/2015 11:30,22370,22371,22333,22340,22361,22346,22335,3714,4425
11/11/2015 11:15,22395,22428,22366,22371,22359,22341,22332,4692,4729
11/11/2015 11:00,22356,22400,22342,22393,22351,22341,22332,4889,5002
11/11/2015 10:45,22343,22367,22325,22357,22336,22335,22331,3766,5177
11/11/2015 10:30,22331,22379,22313,22343,22337,22327,22331,5064,6031
11/11/2015 10:15,22333,22367,22324,22330,22332,22321,22333,5235,6217
11/11/2015 10:00,22313,22336,22274,22334,22324,22319,22336,6054,5222
11/11/2015 9:45,22366,22378,22306,22314,22331,22322,22339,5767,4778
11/11/2015 9:30,22317,22387,22314,22365,22334,22328,22341,8035,4580
11/11/2015 9:15,22287,22366,22280,22316,22316,22327,22341,5994,3956
11/11/2015 9:00,22280,22290,22278,22289,22311,22334,22346,259,3815
10/11/2015 16:00,22326,22383,22308,22372,22315,22342,22355,3837,4718
10/11/2015 15:45,22274,22334,22263,22326,22313,22342,22359,4774,4516
10/11/2015 15:30,22292,22311,22243,22276,22323,22345,22365,4918,4156
10/11/2015 15:15,22307,22317,22257,22292,22339,22354,22373,5285,3854
10/11/2015 15:00,22363,22369,22286,22307,22357,22364,22377,4775,3514
10/11/2015 14:45,22375,22383,22344,22365,22369,22376,22378,2827,3253
10/11/2015 14:30,22355,22388,22351,22375,22371,22382,22377,2977,3530
10/11/2015 14:15,22384,22386,22337,22355,22366,22386,22374,3408,3803
10/11/2015 14:00,22369,22400,22353,22382,22369,22389,22377,3583,3903
10/11/2015 13:45,22375,22383,22342,22368,22372,22387,22373,3471,3585
10/11/2015 13:30,22350,22385,22330,22376,22382,22383,22376,4209,3480
10/11/2015 13:15,22369,22383,22329,22351,22393,22379,22391,4343,3809
10/11/2015 13:00,22380,22401,22354,22368,22405,22378,22411,3907,3739
10/11/2015 11:45,22421,22436,22392,22395,22410,22382,22433,1995,4199
10/11/2015 11:30,22428,22446,22401,22422,22403,22374,22457,2944,4594
10/11/2015 11:15,22411,22467,22408,22430,22384,22372,22480,5856,4700
10/11/2015 11:00,22393,22418,22376,22409,22365,22390,22502,3992,4430
10/11/2015 10:45,22362,22430,22350,22393,22351,22414,22528,6207,4873
10/11/2015 10:30,22325,22365,22322,22362,22353,22445,22556,3972,5267
10/11/2015 10:15,22337,22358,22320,22325,22345,22484,22586,3471,5887
10/11/2015 10:00,22337,22367,22327,22337,22361,22528,22620,4507,5267
10/11/2015 9:45,22403,22406,22319,22338,22415,22570,22652,6209,5016
10/11/2015 9:30,22320,22416,22317,22404,22476,22616,22685,8174,5118
10/11/2015 9:15,22407,22425,22300,22319,22536,22657,22714,7072,4067
10/11/2015 9:00,22430,22432,22390,22407,22623,22707,22750,372,2984
9/11/2015 16:00,22642,22650,22598,22608,22694,22750,22779,3252,3410
9/11/2015 15:45,22706,22707,22626,22643,22725,22771,22798,6722,3587
9/11/2015 15:30,22752,22761,22704,22704,22757,22789,22815,2917,2684
9/11/2015 15:15,22762,22775,22747,22752,22778,22804,22827,1656,2693
9/11/2015 15:00,22762,22774,22748,22763,22791,22813,22837,2505,2940
9/11/2015 14:45,22801,22807,22743,22762,22806,22822,22842,4133,2992
9/11/2015 14:30,22814,22824,22795,22802,22817,22835,22842,2207,3088
9/11/2015 14:15,22813,22834,22789,22813,22822,22844,22840,2963,3114
9/11/2015 14:00,22838,22845,22801,22813,22829,22852,22840,2890,3156
9/11/2015 13:45,22819,22848,22813,22838,22836,22860,22829,2768,2909
9/11/2015 13:30,22826,22833,22778,22819,22838,22860,22815,4612,3011
9/11/2015 13:15,22846,22858,22820,22826,22853,22855,22809,2335,3064
